"sim_id","stock_id","dyn","id","ed","maxf","nyr","effsd","iter","stock","true","cmsy","mscmsy","cmsy_diff","mscmsy_diff"
"deterministic-unfished-one-way-past_fmsy-0.1-10","deterministic-unfished-one-way-past_fmsy-0.1-10-shark","deterministic","unfished","one-way","past_fmsy",50,0.1,10,"shark",1.09466379622327,1.17721657130145,1.225331895963,7.54138168842325,11.9368248215161
"deterministic-unfished-two-way-past_fmsy-0-1","deterministic-unfished-two-way-past_fmsy-0-1-tuna","deterministic","unfished","two-way","past_fmsy",50,0,1,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-1","deterministic-unfished-two-way-past_fmsy-0-1-billfish","deterministic","unfished","two-way","past_fmsy",50,0,1,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-1","deterministic-unfished-two-way-past_fmsy-0-1-shark","deterministic","unfished","two-way","past_fmsy",50,0,1,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-2","deterministic-unfished-two-way-past_fmsy-0-2-tuna","deterministic","unfished","two-way","past_fmsy",50,0,2,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-2","deterministic-unfished-two-way-past_fmsy-0-2-billfish","deterministic","unfished","two-way","past_fmsy",50,0,2,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-2","deterministic-unfished-two-way-past_fmsy-0-2-shark","deterministic","unfished","two-way","past_fmsy",50,0,2,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-3","deterministic-unfished-two-way-past_fmsy-0-3-tuna","deterministic","unfished","two-way","past_fmsy",50,0,3,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-3","deterministic-unfished-two-way-past_fmsy-0-3-billfish","deterministic","unfished","two-way","past_fmsy",50,0,3,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-3","deterministic-unfished-two-way-past_fmsy-0-3-shark","deterministic","unfished","two-way","past_fmsy",50,0,3,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-4","deterministic-unfished-two-way-past_fmsy-0-4-tuna","deterministic","unfished","two-way","past_fmsy",50,0,4,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-4","deterministic-unfished-two-way-past_fmsy-0-4-billfish","deterministic","unfished","two-way","past_fmsy",50,0,4,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-4","deterministic-unfished-two-way-past_fmsy-0-4-shark","deterministic","unfished","two-way","past_fmsy",50,0,4,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-5","deterministic-unfished-two-way-past_fmsy-0-5-tuna","deterministic","unfished","two-way","past_fmsy",50,0,5,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
